feature	GeneSymbol	hgnc_id	chr	start	end
ENSG00000129455	KLK8	6369.0	19	51499263	51505967
ENSG00000213022	KLK9	6370.0	19	51503806	51512890
ENSG00000129451	KLK10	6358.0	19	51515995	51523431
ENSG00000167757	KLK11	6359.0	19	51525472	51531295
ENSG00000186474	KLK12	6360.0	19	51532348	51538486
ENSG00000167759	KLK13	6361.0	19	51559463	51568371
ENSG00000129437	KLK14	6362.0	19	51580752	51587502
ENSG00000142544	CTU1	29590.0	19	51600863	51611627
ENSG00000129450	SIGLEC9	10878.0	19	51628165	51639908
ENSG00000168995	SIGLEC7	10876.0	19	51645556	51656783
ENSG00000105383	CD33	1659.0	19	51728320	51747115
ENSG00000179213	SIGLECL1	26856.0	19	51749603	51772584
ENSG00000142549	IGLON5	34550.0	19	51815102	51833608
ENSG00000186806	VSIG10L	27111.0	19	51834790	51845378
ENSG00000105379	ETFB	3482.0	19	51848423	51869672
ENSG00000160318	CLDND2	28511.0	19	51870352	51872257
ENSG00000105374	NKG7	7830.0	19	51874860	51875969
ENSG00000105370	LIM2	6610.0	19	51883163	51891214
ENSG00000262874	C19orf84	27112.0	19	51891543	51893828
ENSG00000142512	SIGLEC10	15620.0	19	51913275	51921057
ENSG00000105366	SIGLEC8	10877.0	19	51954101	51961710
ENSG00000213822	CEACAM18	31949.0	19	51979838	51994206
ENSG00000254521	SIGLEC12	15482.0	19	51994611	52005043
ENSG00000105492	SIGLEC6	10875.0	19	52022779	52035110
ENSG00000105497	ZNF175	12964.0	19	52074551	52092991
ENSG00000105501	SIGLEC5	10874.0	19	52114781	52150151
ENSG00000254415	SIGLEC14	32926.0	19	52145806	52150054
ENSG00000269959	SPACA6P-AS	49383.0	19	52188616	52196709
ENSG00000105509	HAS1	4818.0	19	52216365	52227247
ENSG00000171051	FPR1	3826.0	19	52248425	52307363
ENSG00000171049	FPR2	3827.0	19	52255279	52273779
ENSG00000187474	FPR3	3828.0	19	52298416	52329442
ENSG00000161551	ZNF577	28673.0	19	52359055	52394203
ENSG00000198093	ZNF649	25741.0	19	52392477	52408293
ENSG00000176024	ZNF613	25827.0	19	52430400	52452012
ENSG00000269235	HCCAT3	48598.0	19	52452387	52484620
ENSG00000256683	ZNF350	16656.0	19	52467596	52490109
ENSG00000197619	ZNF615	24740.0	19	52494585	52511483
ENSG00000142556	ZNF614	24722.0	19	52516018	52533493
ENSG00000256087	ZNF432	20810.0	19	52534632	52598991
ENSG00000197608	ZNF841	27611.0	19	52567719	52599018
ENSG00000204611	ZNF616	28062.0	19	52616344	52643175
ENSG00000196267	ZNF836	34333.0	19	52657117	52674896
ENSG00000105568	PPP2R1A	9302.0	19	52693292	52730687
ENSG00000196214	ZNF766	28063.0	19	52772824	52795977
ENSG00000198464	ZNF480	23305.0	19	52800430	52829175
ENSG00000167554	ZNF610	26687.0	19	52839498	52871031
ENSG00000221923	ZNF880	37249.0	19	52873170	52889048
ENSG00000167555	ZNF528	29384.0	19	52901102	52921665
ENSG00000198633	ZNF534	26337.0	19	52932440	52955568
ENSG00000258405	ZNF578	26449.0	19	52956829	53015407
ENSG00000198482	ZNF808	33230.0	19	53030905	53067717
ENSG00000167562	ZNF701	25597.0	19	53059075	53090427
ENSG00000167766	ZNF83	13158.0	19	53097313	53193749
ENSG00000213020	ZNF611	28766.0	19	53206066	53238326
ENSG00000189190	ZNF600	30951.0	19	53267448	53290044
ENSG00000198538	ZNF28	13073.0	19	53300662	53360853
ENSG00000204604	ZNF468	33105.0	19	53341261	53360902
ENSG00000182986	ZNF320	13842.0	19	53367043	53400946
ENSG00000213793	ZNF888	38695.0	19	53418449	53426723
ENSG00000180257	ZNF816	26995.0	19	53430388	53466164
ENSG00000221874	ZNF321P	13827.0	19	53431728	53466076
ENSG00000269526	ERVV-1	26501.0	19	53517174	53519375
ENSG00000268964	ERVV-2	39051.0	19	53547991	53554329
ENSG00000170949	ZNF160	12948.0	19	53569859	53606689
ENSG00000170954	ZNF415	20636.0	19	53611132	53636330
ENSG00000197937	ZNF347	16447.0	19	53627325	53662328
ENSG00000197497	ZNF665	25885.0	19	53662466	53696639
ENSG00000197928	ZNF677	28730.0	19	53731577	53758151
ENSG00000196131	VN1R2	19872.0	19	53761545	53765090
ENSG00000228567	VN1R4	19871.0	19	53769929	53770972
ENSG00000163098	BIRC8	14878.0	19	53792856	53794875
ENSG00000213799	ZNF845	25112.0	19	53837002	53858122
ENSG00000203326	ZNF525	29423.0	19	53868946	53895470
ENSG00000196417	ZNF765	25092.0	19	53893046	53930574
ENSG00000198346	ZNF813	33257.0	19	53970989	54006950
ENSG00000130844	ZNF331	15489.0	19	54024235	54083523
ENSG00000204595	DPRX	32166.0	19	54135310	54140263
ENSG00000269842	MIR519A2	32132.0	19	54265215	54267453
ENSG00000269877	MIR371B	41863.0	19	54290851	54291423
ENSG00000142405	NLRP12	22938.0	19	54296857	54327648
ENSG00000179820	MYADM	7544.0	19	54369477	54379691
ENSG00000126583	PRKCG	9402.0	19	54382444	54410906
ENSG00000105605	CACNG7	13626.0	19	54412589	54447195
ENSG00000142408	CACNG8	13628.0	19	54466294	54493469
ENSG00000130433	CACNG6	13625.0	19	54495542	54515923
ENSG00000189068	VSTM1	29455.0	19	54544079	54567207
ENSG00000248385	TARM1	37250.0	19	54573149	54584634
ENSG00000170909	OSCAR	29960.0	19	54597933	54606000
ENSG00000170906	NDUFA3	7686.0	19	54606036	54612564
ENSG00000105619	TFPT	13630.0	19	54610320	54619055
ENSG00000105618	PRPF31	15446.0	19	54618837	54635140
ENSG00000088038	CNOT3	7879.0	19	54641444	54659419
ENSG00000105617	LENG1	15502.0	19	54658899	54663620
ENSG00000167608	TMC4	22998.0	19	54663846	54676944
ENSG00000125505	MBOAT7	15505.0	19	54677107	54693733
ENSG00000170892	TSEN34	15506.0	19	54693789	54697585
ENSG00000170889	RPS9	10442.0	19	54704610	54752862
ENSG00000204577	LILRB3	6607.0	19	54720147	54746602
ENSG00000244482	LILRA6	15495.0	19	54720737	54746649
ENSG00000105609	LILRB5	6609.0	19	54754263	54761164
ENSG00000131042	LILRB2	6606.0	19	54777675	54785039
ENSG00000170866	LILRA3	6604.0	19	54799854	54809952
ENSG00000187116	LILRA5	16309.0	19	54818353	54824409
ENSG00000239961	LILRA4	15503.0	19	54844456	54850421
ENSG00000167613	LAIR1	6477.0	19	54865362	54882165
ENSG00000167614	TTYH1	13476.0	19	54926393	54948080
ENSG00000226696	LENG8-AS1	40705.0	19	54955991	54960223
ENSG00000167615	LENG8	15500.0	19	54960065	54973217
ENSG00000182909	LENG9	16306.0	19	54972981	54974894
ENSG00000167617	CDC42EP5	17408.0	19	54976210	54984411
ENSG00000167618	LAIR2	6478.0	19	55009100	55021897
ENSG00000104970	KIR3DX1	25043.0	19	55043909	55057053
ENSG00000239998	LILRA2	6603.0	19	55084387	55099027
ENSG00000104972	LILRB1	6605.0	19	55085346	55148979
ENSG00000104974	LILRA1	6602.0	19	55105047	55113555
ENSG00000186818	LILRB4	6608.0	19	55155340	55181810
ENSG00000167633	KIR3DL1	6338.0	19	55235969	55378448
ENSG00000242019	KIR3DL3	16312.0	19	55235984	55248003
ENSG00000189013	KIR2DL4	6332.0	19	55236002	55325972
ENSG00000243772	KIR2DL3	6331.0	19	55249980	55295776
ENSG00000125498	KIR2DL1	6329.0	19	55281263	55295774
ENSG00000240403	KIR3DL2	6339.0	19	55361898	55378662
ENSG00000186431	FCAR	3608.0	19	55385704	55401838
ENSG00000189430	NCR1	6731.0	19	55417508	55427508
ENSG00000167634	NLRP7	22947.0	19	55434877	55477680
ENSG00000022556	NLRP2	22948.0	19	55464498	55512510
ENSG00000088053	GP6	14388.0	19	55525073	55549632
ENSG00000160439	RDH13	19978.0	19	55550476	55582659
ENSG00000131037	EPS8L1	21295.0	19	55583388	55599291
ENSG00000125503	PPP1R12C	14947.0	19	55602281	55628927
ENSG00000105048	TNNT1	11948.0	19	55644162	55660722
ENSG00000129991	TNNI3	11947.0	19	55663137	55669141
ENSG00000167646	DNAAF3	30492.0	19	55670031	55678090
ENSG00000129990	SYT5	11513.0	19	55682567	55691809
ENSG00000080031	PTPRH	9672.0	19	55692616	55720874
ENSG00000180089	TMEM86B	28448.0	19	55738007	55741647
ENSG00000105063	PPP6R1	29195.0	19	55741148	55770363
ENSG00000133265	HSPBP1	24989.0	19	55773599	55791749
ENSG00000160469	BRSK1	18994.0	19	55793440	55823901
ENSG00000180061	TMEM150B	34415.0	19	55824169	55845416
ENSG00000133247	SUV420H2	28405.0	19	55851221	55859488
ENSG00000160471	COX6B2	24380.0	19	55860674	55866182
ENSG00000180043	FAM71E2	25278.0	19	55866276	55874628
ENSG00000095752	IL11	5966.0	19	55875757	55881831
ENSG00000160472	TMEM190	29632.0	19	55888204	55889612
ENSG00000233493	TMEM238	40042.0	19	55890613	55895966
ENSG00000108107	RPL28	10330.0	19	55896713	55914612
ENSG00000108106	UBE2S	17895.0	19	55912652	55919145
ENSG00000187902	SHISA7	35409.0	19	55940107	55954230
ENSG00000063241	ISOC2	26278.0	19	55964352	55973710
ENSG00000197483	ZNF628	28054.0	19	55987699	55995854
ENSG00000090971	NAT14	28918.0	19	55996371	55998935
ENSG00000179954	SSC5D	26641.0	19	55999771	56030465
ENSG00000187550	SBK2	34416.0	19	56041100	56048456
ENSG00000231274	SBK3	44121.0	19	56052023	56056909
ENSG00000218891	ZNF579	26646.0	19	56088899	56092211
ENSG00000179943	FIZ1	25917.0	19	56102746	56113336
ENSG00000171443	ZNF524	28322.0	19	56111388	56114504
ENSG00000261221	ZNF865	38705.0	19	56116771	56128635
ENSG00000179922	ZNF784	33111.0	19	56132108	56135967
ENSG00000213015	ZNF580	29473.0	19	56146382	56154835
ENSG00000171425	ZNF581	25017.0	19	56146825	56156988
ENSG00000173581	CCDC106	30181.0	19	56152428	56164527
ENSG00000063244	U2AF2	23156.0	19	56165512	56186081
ENSG00000063245	EPN1	21604.0	19	56186592	56221224
ENSG00000185792	NLRP9	22941.0	19	56219798	56249768
ENSG00000223638	RFPL4A	16449.0	19	56270380	56274541
ENSG00000229292	RFPL4AL1	45147.0	19	56280507	56284545
ENSG00000179873	NLRP11	22945.0	19	56296770	56348166
ENSG00000160505	NLRP4	22943.0	19	56347944	56393220
ENSG00000173572	NLRP13	22937.0	19	56403065	56443702
ENSG00000179709	NLRP8	22940.0	19	56459198	56499995
ENSG00000171487	NLRP5	21269.0	19	56511092	56573179
ENSG00000142409	ZNF787	26998.0	19	56598732	56632649
ENSG00000167685	ZNF444	16052.0	19	56643968	56672262
ENSG00000197487	GALP	24840.0	19	56687389	56697144
ENSG00000197213	ZSCAN5B	34246.0	19	56700939	56709289
ENSG00000204532	ZSCAN5C	34294.0	19	56713670	56720821
ENSG00000131848	ZSCAN5A	23710.0	19	56732681	56879752
ENSG00000267908	ZSCAN5D	37706.0	19	56751773	56758863
ENSG00000018869	ZNF582	26421.0	19	56887413	56904914
ENSG00000267454	ZNF582-AS1	25213.0	19	56905025	56910541
ENSG00000198440	ZNF583	26427.0	19	56909335	56947404
ENSG00000198046	ZNF667	28854.0	19	56950694	56989434
ENSG00000166770	ZNF667-AS1	44321.0	19	56988619	57012035
ENSG00000196263	ZNF471	23226.0	19	57019212	57041590
ENSG00000196867	ZFP28	17801.0	19	57050317	57068169
ENSG00000197016	ZNF470	22220.0	19	57078880	57100279
ENSG00000197951	ZNF71	13141.0	19	57106632	57137849
ENSG00000268182	SMIM17	27114.0	19	57154513	57167134
ENSG00000127903	ZNF835	34332.0	19	57174020	57183151
ENSG00000269699	ZIM2	12875.0	19	57285920	57352097
ENSG00000198300	PEG3	8826.0	19	57321445	57352096
ENSG00000268654	MIMT1	33464.0	19	57352270	57359924
ENSG00000131864	USP29	18563.0	19	57630506	57643294
ENSG00000141946	ZIM3	16366.0	19	57645464	57656570
ENSG00000258873	DUXA	32179.0	19	57665389	57678811
ENSG00000083844	ZNF264	13057.0	19	57702868	57724724
ENSG00000105146	AURKC	11391.0	19	57742377	57746916
ENSG00000204524	ZNF805	23272.0	19	57751973	57766503
ENSG00000197714	ZNF460	21628.0	19	57791419	57804937
ENSG00000178229	ZNF543	25281.0	19	57831877	57842144
ENSG00000131845	ZNF304	13505.0	19	57862675	57871266
ENSG00000152433	ZNF547	26432.0	19	57874845	57890933
ENSG00000256060	TRAPPC2P1	10710.0	19	57874879	57876721
ENSG00000188785	ZNF548	26561.0	19	57901218	57912786
ENSG00000186272	ZNF17	12958.0	19	57922531	57933307
ENSG00000186230	ZNF749	32783.0	19	57946697	57956853
ENSG00000178201	VN1R1	13548.0	19	57966542	57967854
ENSG00000197128	ZNF772	33106.0	19	57978031	57988938
ENSG00000105136	ZNF419	20648.0	19	57999079	58006048
ENSG00000152439	ZNF773	30487.0	19	58011283	58029772
ENSG00000121406	ZNF549	26632.0	19	58038693	58068910
ENSG00000251369	ZNF550	28643.0	19	58046625	58071231
ENSG00000083817	ZNF416	20645.0	19	58082934	58090295
ENSG00000171649	ZIK1	33104.0	19	58089824	58105145
ENSG00000183647	ZNF530	29297.0	19	58111253	58124090
ENSG00000213762	ZNF134	12918.0	19	58125601	58134724
ENSG00000121417	ZNF211	13003.0	19	58141761	58154147
ENSG00000180532	ZSCAN4	23709.0	19	58180303	58190520
ENSG00000204519	ZNF551	25108.0	19	58193337	58228669
ENSG00000179909	ZNF154	12939.0	19	58208735	58220579
ENSG00000083814	ZNF671	26279.0	19	58231119	58238992
ENSG00000152443	ZNF776	26765.0	19	58258164	58269527
ENSG00000083828	ZNF586	25949.0	19	58281023	58331307
ENSG00000178935	ZNF552	26135.0	19	58315209	58326281
ENSG00000269343	ZNF587B	37142.0	19	58331099	58370018
ENSG00000204514	ZNF814	33258.0	19	58360099	58400442
ENSG00000198466	ZNF587	30955.0	19	58361225	58376480
ENSG00000173480	ZNF417	20646.0	19	58411664	58427978
ENSG00000196724	ZNF418	20647.0	19	58433252	58446761
ENSG00000152454	ZNF256	13049.0	19	58452201	58459043
ENSG00000177025	C19orf18	28642.0	19	58469805	58485902
ENSG00000166704	ZNF606	25879.0	19	58488421	58514717
ENSG00000152467	ZSCAN1	23712.0	19	58545400	58565999
ENSG00000176293	ZNF135	12919.0	19	58570607	58597677
ENSG00000121413	ZSCAN18	21037.0	19	58595205	58629794
ENSG00000181894	ZNF329	14209.0	19	58637619	58666477
ENSG00000171606	ZNF274	13068.0	19	58694396	58724928
ENSG00000198131	ZNF544	16759.0	19	58739960	58788815
ENSG00000273439	ZNF8	13154.0	19	58790318	58807254
ENSG00000182318	ZSCAN22	4929.0	19	58838385	58853698
ENSG00000121410	A1BG	5.0	19	58856544	58864865
ENSG00000268895	A1BG-AS1	37133.0	19	58859117	58866549
ENSG00000174586	ZNF497	23714.0	19	58865723	58874214
ENSG00000152475	ZNF837	25164.0	19	58878985	58892427
ENSG00000083845	RPS5	10426.0	19	58897767	58906173
ENSG00000171574	ZNF584	27318.0	19	58912871	58929694
ENSG00000131849	ZNF132	12916.0	19	58944181	58951589
ENSG00000249471	ZNF324B	33107.0	19	58962971	58969200
ENSG00000083812	ZNF324	14096.0	19	58978423	58984945
ENSG00000083838	ZNF446	21036.0	19	58985384	58992597
ENSG00000083807	SLC27A5	10999.0	19	58990879	59023780
ENSG00000119574	ZBTB45	23715.0	19	59024897	59050278
ENSG00000130726	TRIM28	16384.0	19	59055458	59062089
ENSG00000130724	CHMP2A	30216.0	19	59062933	59066491
ENSG00000130725	UBE2M	12491.0	19	59067079	59070327
ENSG00000099326	MZF1	13108.0	19	59073298	59084942
ENSG00000178591	DEFB125	18105.0	20	67891	77735
ENSG00000125788	DEFB126	15900.0	20	123010	126392
ENSG00000088782	DEFB127	16206.0	20	138111	139804
ENSG00000185982	DEFB128	18106.0	20	168494	170322
ENSG00000125903	DEFB129	16218.0	20	207899	210527
ENSG00000186458	DEFB132	33806.0	20	238377	241737
ENSG00000196476	C20orf96	16227.0	20	251504	271390
ENSG00000177764	ZCCHC3	16230.0	20	277737	280965
ENSG00000177732	SOX12	11198.0	20	306207	310865
ENSG00000125841	NRSN2	16229.0	20	327426	340304
ENSG00000101255	TRIB3	16228.0	20	361261	378203
ENSG00000125826	RBCK1	15864.0	20	388142	411610
ENSG00000125875	TBC1D20	16133.0	20	416124	443197
ENSG00000101266	CSNK2A1	2457.0	20	459116	524465
ENSG00000125878	TCF15	11627.0	20	584441	591042
ENSG00000271303	SRXN1	16132.0	20	627259	634014
ENSG00000215397	SCRT2	15952.0	20	642240	656823
ENSG00000101276	SLC52A3	16187.0	20	740724	749131
ENSG00000125898	FAM110A	16188.0	20	814358	838106
ENSG00000101280	ANGPT4	487.0	20	853296	896977
ENSG00000101282	RSPO4	16175.0	20	939095	982907
ENSG00000125818	PSMF1	9571.0	20	1093906	1160596
ENSG00000125895	TMEM74B	15893.0	20	1161205	1166059
ENSG00000215595	C20orf202	37254.0	20	1184098	1188918
ENSG00000244588	RAD21L1	16271.0	20	1206700	1277065
ENSG00000101298	SNPH	15931.0	20	1246960	1289972
ENSG00000125775	SDCBP2	15756.0	20	1290619	1309883
ENSG00000234684	SDCBP2-AS1	44314.0	20	1306049	1359378
ENSG00000088832	FKBP1A	3711.0	20	1349622	1373806
ENSG00000088833	NSFL1C	15912.0	20	1422807	1454487
ENSG00000196209	SIRPB2	16247.0	20	1451386	1472233
ENSG00000125900	SIRPD	16248.0	20	1514897	1539489
ENSG00000101307	SIRPB1	15928.0	20	1544167	1600707
ENSG00000089012	SIRPG	15757.0	20	1609798	1638425
ENSG00000198053	SIRPA	9662.0	20	1875154	1920543
ENSG00000101327	PDYN	8820.0	20	1959403	1974732
ENSG00000125834	STK35	16254.0	20	2082257	2157684
ENSG00000125780	TGM3	11779.0	20	2276647	2321724
ENSG00000166948	TGM6	16255.0	20	2361554	2413399
ENSG00000125835	SNRPB	11153.0	20	2442280	2451499
ENSG00000088876	ZNF343	16017.0	20	2462463	2505348
ENSG00000149488	TMC2	16527.0	20	2517253	2622430
ENSG00000101361	NOP56	15911.0	20	2632791	2639039
ENSG00000101365	IDH3B	5385.0	20	2639041	2644865
ENSG00000088881	EBF4	29278.0	20	2673524	2740753
ENSG00000088882	CPXM1	15771.0	20	2774715	2781283
ENSG00000198326	TMEM239	40044.0	20	2795614	2800930
ENSG00000258713	C20orf141	16134.0	20	2795633	2796479
ENSG00000132635	PCED1A	16212.0	20	2815960	2821836
ENSG00000215305	VPS16	14584.0	20	2821349	2847378
ENSG00000132670	PTPRA	9664.0	20	2844830	3019722
ENSG00000125787	GNRH2	4420.0	20	3024268	3026393
ENSG00000125901	MRPS26	14045.0	20	3026591	3028900
ENSG00000101405	OXT	8528.0	20	3052266	3053163
ENSG00000101200	AVP	894.0	20	3063202	3065370
ENSG00000235958	UBOX5-AS1	44111.0	20	3087559	3131513
ENSG00000185019	UBOX5	17777.0	20	3088219	3140842
ENSG00000215251	FASTKD5	25790.0	20	3127165	3140543
ENSG00000198171	DDRGK1	16110.0	20	3170996	3185331
ENSG00000125877	ITPA	6176.0	20	3189514	3204516
ENSG00000088836	SLC4A11	16438.0	20	3208063	3219836
ENSG00000088854	C20orf194	17721.0	20	3229951	3388272
ENSG00000088812	ATRN	885.0	20	3451687	3631769
ENSG00000125861	GFRA4	13821.0	20	3639939	3644046
ENSG00000149451	ADAM33	15478.0	20	3648612	3662893
ENSG00000088827	SIGLEC1	11127.0	20	3667617	3687775
ENSG00000132622	HSPA12B	16193.0	20	3713314	3733758
ENSG00000101220	C20orf27	15873.0	20	3734155	3749034
ENSG00000101222	SPEF1	15874.0	20	3758151	3762095
ENSG00000125817	CENPB	1852.0	20	3764498	3767337
ENSG00000101224	CDC25B	1726.0	20	3767578	3786762
ENSG00000125843	AP5S1	15875.0	20	3801178	3805949
ENSG00000088888	MAVS	29233.0	20	3827487	3849280
ENSG00000125779	PANK2	15894.0	20	3869486	3907605
ENSG00000101236	RNF24	13779.0	20	3907956	3996229
ENSG00000088826	SMOX	15862.0	20	4101627	4168394
ENSG00000171873	ADRA1D	280.0	20	4201329	4229721
ENSG00000171867	PRNP	9449.0	20	4666882	4682236
ENSG00000171864	PRND	15748.0	20	4702556	4709106
ENSG00000180259	PRNT	18046.0	20	4711928	4721314
ENSG00000101265	RASSF2	9883.0	20	4760669	4804291
ENSG00000089057	SLC23A2	10973.0	20	4833002	4990939
ENSG00000089063	TMEM230	15876.0	20	5080486	5093749
ENSG00000132646	PCNA	8729.0	20	5095599	5107272
ENSG00000101290	CDS2	1801.0	20	5107432	5178533
ENSG00000101292	PROKR2	15836.0	20	5282317	5297378
ENSG00000226995	LINC00658	44315.0	20	5407541	5451740
ENSG00000205181	LINC00654	27154.0	20	5476713	5485259
ENSG00000125772	GPCPD1	26957.0	20	5525085	5591672
ENSG00000171984	C20orf196	26318.0	20	5731039	5844558
ENSG00000089199	CHGB	1930.0	20	5892076	5906007
ENSG00000089195	TRMT6	20900.0	20	5917881	5931182
ENSG00000125885	MCM8	16147.0	20	5931298	5975852
ENSG00000088766	CRLS1	16148.0	20	5986736	6020699
ENSG00000125872	LRRN4	16208.0	20	6021424	6034695
ENSG00000101311	FERMT1	15889.0	20	6055492	6104191
ENSG00000229876	CASC20	49477.0	20	6427370	6509106
ENSG00000125845	BMP2	1069.0	20	6748311	6760927
ENSG00000101323	HAO1	4809.0	20	7863628	7921121
ENSG00000125827	TMX4	25237.0	20	7957995	8000476
ENSG00000182621	PLCB1	15917.0	20	8112824	8949003
ENSG00000101333	PLCB4	9059.0	20	9049410	9461889
ENSG00000125869	LAMP5	16097.0	20	9495005	9511171
ENSG00000101349	PAK7	15916.0	20	9518036	9819689
ENSG00000132623	ANKEF1	15803.0	20	9966774	10037410
ENSG00000227906	SNAP25-AS1	44312.0	20	10002620	10349424
ENSG00000132639	SNAP25	11132.0	20	10199478	10288066
ENSG00000125863	MKKS	7108.0	20	10381657	10414870
ENSG00000149346	SLX4IP	16225.0	20	10415951	10617477
ENSG00000101384	JAG1	6188.0	20	10618332	10654694
ENSG00000125899	C20orf187	16180.0	20	11008408	11010014
ENSG00000228422	LINC00687	16194.0	20	11781111	11851363
ENSG00000132640	BTBD3	15854.0	20	11871371	11907257
ENSG00000172296	SPTLC3	16253.0	20	12989627	13147411
ENSG00000101230	ISM1	16213.0	20	13202418	13281298
ENSG00000226263	ISM1-AS1	44313.0	20	13218448	13220321
ENSG00000089123	TASP1	15859.0	20	13246709	13619587
ENSG00000089048	ESF1	15898.0	20	13694969	13765532
ENSG00000101247	NDUFAF5	15899.0	20	13765596	13799067
ENSG00000101251	SEL1L2	15897.0	20	13829893	13977089
ENSG00000172264	MACROD2	16126.0	20	13976015	16033842
ENSG00000125848	FLRT3	3762.0	20	14303634	14318262
ENSG00000235914	MACROD2-AS1	37193.0	20	14864899	14910161
ENSG00000089177	KIF16B	15869.0	20	16252749	16554078
ENSG00000125870	SNRPB2	11155.0	20	16710606	16722421
ENSG00000125879	OTOR	8517.0	20	16729003	16750707
ENSG00000125851	PCSK2	8744.0	20	17206752	17465223
ENSG00000125864	BFSP1	1040.0	20	17474550	17549865
ENSG00000125868	DSTN	15750.0	20	17550508	17590564
ENSG00000125844	RRBP1	10448.0	20	17594323	17662940
ENSG00000125888	BANF2	16172.0	20	17674317	17716516
ENSG00000089006	SNX5	14969.0	20	17922241	17949623
ENSG00000125850	OVOL2	15804.0	20	17937623	18039832
ENSG00000125871	MGME1	16205.0	20	17949556	17971765
ENSG00000232838	PET117	40045.0	20	18118517	18123813
ENSG00000149474	CSRP2BP	15904.0	20	18118762	18169031
ENSG00000125846	ZNF133	12917.0	20	18269121	18297640
ENSG00000237282	LINC00851	43424.0	20	18359693	18362128
ENSG00000089091	DZANK1	15858.0	20	18364011	18447925
ENSG00000132664	POLR3F	15763.0	20	18447771	18465287
ENSG00000089050	RBBP9	9892.0	20	18467184	18477887
ENSG00000101310	SEC23B	10702.0	20	18488137	18542059
ENSG00000232388	LINC00493	43430.0	20	18548064	18550207
ENSG00000125821	DTD1	16219.0	20	18568537	18744561
ENSG00000179935	LINC00652	25003.0	20	18768295	18774979
ENSG00000149443	C20orf78	16210.0	20	18790372	18810797
ENSG00000132631	SCP2D1	16211.0	20	18794370	18795033
ENSG00000185052	SLC24A3	10977.0	20	19193290	19703581
ENSG00000132669	RIN2	18750.0	20	19867165	19983101
ENSG00000173418	NAA20	15908.0	20	19997760	20014299
ENSG00000101343	CRNKL1	15762.0	20	20015012	20036690
ENSG00000089101	C20orf26	15872.0	20	20033158	20341346
ENSG00000173404	INSM1	6090.0	20	20348765	20351590
ENSG00000188559	RALGAPA2	16207.0	20	20370196	20693131
ENSG00000225127	LINC00237	38166.0	20	21068245	21086999
ENSG00000088930	XRN2	12836.0	20	21283942	21370463
